med_id,medicine_name,type,months_to_expiry,unit_cost
L93S168247,Amountstatin,Immunosuppressant,12,75
W15F530469,Towardstatin,Steroid,12,90
D81B83113,Sortin,Anticoagulant,12,500
A73Z90778,Insidezepam,Vitamin,12,450
A84O43658,Ratherol,Anti-inflammatory,12,115
L16U803309,Darkol,Diuretic,12,250
T33C453912,Untilcillin,Anticonvulsant,12,95
S50I404244,Topstatin,Anti-inflammatory,12,650
C22O983709,Thirdstatin,Antidepressant,12,120
G3Z870466,Activitycillin,Anticonvulsant,12,300
A81M102988,Pastvir,Cardiovascular,12,250
Q7D375971,Tooin,Analgesic,12,350
Y50M924328,Movevir,Antibiotic,12,300
P3X268239,Resourcein,Anti-inflammatory,12,150
A21S481150,Weightin,Antipsychotic,12,60
P5B261344,Avoidvir,Anti-inflammatory,12,70
L57G83154,Lastzepam,Respiratory,12,650
G2H475810,Sourceol,Anti-inflammatory,12,55
A18E882026,Finishcillin,Antidepressant,12,550
R46E726315,Valuevir,Antihistamine,12,500
D81V836788,Forwardol,Antibiotic,12,95
Q43N776727,Followin,Antibiotic,12,600
W28A824609,Weightxone,Anticonvulsant,12,90
M69H136577,Notezepam,Antiviral,12,200
T98U193774,Authorityvir,Steroid,12,70
A92L218027,Simplexone,Antihypertensive,12,650
K74X907118,Schoolol,Vitamin,12,90
Y43J784476,Continueol,Vitamin,12,650
U19B363233,Waitol,Steroid,12,600
Y24S15966,Knowol,Vaccine,12,120
X18V344552,Leastxone,Analgesic,12,300
Q33B488739,Seniorxone,Antipyretic,12,70
O54C514542,Hotcillin,Diuretic,12,400
U56M235482,Meetingstatin,Respiratory,12,85
F97W147037,Howeverzepam,Antidepressant,12,70
X78P721405,Defensezepam,Antihypertensive,12,350
G35I983355,Seniorvir,Antipsychotic,12,105
I34E428900,Pastvir,Vaccine,12,120
L15P135404,Movementol,Anti-inflammatory,12,400
U9O779916,Intovir,Antibiotic,12,125
H23L946366,Enterol,Antihistamine,12,250
G96I897565,Anyin,Antihypertensive,12,600
L71B878028,Financialin,Anticoagulant,12,300
U94J648976,Windstatin,Antifungal,12,300
Q6A468831,Bloodxone,Vaccine,12,650
B92M823388,Usuallystatin,Steroid,12,450
L74R385241,Weekol,Diuretic,12,145
N68T59849,Everybodyxone,Antibiotic,12,600
H44C132257,Buildin,Anticonvulsant,12,55
U38X953869,Whatcillin,Antihistamine,12,70
H70S468029,Performol,Vitamin,12,250
Q50L236225,Issuexone,Antifungal,12,100
N54H828866,Directionin,Antipsychotic,12,400
I63L482656,Processstatin,Anticoagulant,12,150
A80J703661,Pastol,Respiratory,12,350
A89D848284,Beyondstatin,Antihypertensive,12,150
R16A797745,Playerxone,Antifungal,12,550
D62P607606,Participantol,Analgesic,12,250
P10S533459,Particularlyvir,Anti-inflammatory,12,55
Q53X999065,Toughstatin,Diuretic,12,85
Y16I145230,Rathercillin,Antipsychotic,12,450
J67T115693,Usuallyzepam,Antipsychotic,12,450
B42X949693,Worrycillin,Anticonvulsant,12,600
I45C117285,Wearvir,Antibiotic,12,300
G47O979146,Sovir,Antidepressant,12,250
B50J721270,Andxone,Antipyretic,12,120
J65L522048,Cardxone,Vaccine,12,115
V18F608886,Kidin,Antihistamine,12,300
W72J838440,Musiczepam,Analgesic,12,150
I98P162195,Millionzepam,Antipyretic,12,300
S72R506831,Goalvir,Anti-inflammatory,12,650
J79H9498,Effortxone,Antiviral,12,300
E37R8521,Barzepam,Vitamin,12,115
S41S805192,Applyin,MuscleRelaxant,12,200
Y43P814706,Trialxone,Antipsychotic,12,85
L57O733216,Answerin,Antidepressant,12,60
Z82C776743,Safexone,Antipyretic,12,85
O42R402254,Establishin,Antifungal,12,80
K36F104770,Readxone,Antiviral,12,85
L82Y571906,Streetxone,Anticoagulant,12,65
P97N217396,Majorstatin,Anticonvulsant,12,55
A58Q974399,Especiallyxone,Anti-inflammatory,12,400
B33R475755,Streetstatin,Antiviral,12,105
Q3O134240,Arrivein,Respiratory,12,250
I43K860097,Sciencezepam,Antipsychotic,12,75
W37U933030,Bloodxone,Antipsychotic,12,105
A11L574677,Legvir,Diuretic,12,450
U25A293003,Waystatin,Anticonvulsant,12,650
Q16O694949,Whichstatin,Antipsychotic,12,250
K6Y454216,Certainvir,Antiviral,12,50
U0E53814,Forgetcillin,Antihistamine,12,350
X29G443102,Whileol,Cardiovascular,12,350
Q43S909140,Pagecillin,Antihistamine,12,115
Y98K294491,Weightxone,Antibiotic,12,300
X31R681287,Memoryin,Vitamin,12,500
T52S485351,Passvir,Antiviral,12,115
L57L332438,Leftvir,Immunosuppressant,12,200
K45K107247,Goalxone,Antipsychotic,12,105
I46K236423,Rolestatin,Anti-inflammatory,12,250
E80A566060,Decisionin,Antihistamine,12,400
T74H848106,Electionin,Antibiotic,12,70
M87O776261,Youngol,Antidepressant,12,50
L60K918133,Dreamxone,Vitamin,12,85
B12G677650,Outxone,Diuretic,12,50
V32A899679,Drivezepam,Vitamin,12,450
D86Q767804,Specificxone,Antipsychotic,12,150
W55L185971,Teamvir,Steroid,12,500
G27J334888,Dreamcillin,Steroid,12,85
V73M535555,Popularstatin,Antifungal,12,550
I6I371429,Historystatin,Analgesic,12,450
E6F156640,Backol,Vaccine,12,550
R50L912712,Wondercillin,Respiratory,12,55
V26E47719,Aroundzepam,Vaccine,12,450
E13J362709,Managementin,Vaccine,12,135
G14M379623,Treatmentzepam,Antipsychotic,12,300
A64H981075,Stageol,Antihistamine,12,350
Z85P158872,Heartxone,Antihistamine,12,110
Y49G733241,Pushin,Antibiotic,12,85
E64C744419,Namexone,Vitamin,12,200
J24C237943,Dogxone,Anti-inflammatory,12,55
L35Z254940,Stopzepam,Analgesic,12,600
R74J24760,Hisstatin,Antibiotic,12,85
T67C779102,Yesxone,MuscleRelaxant,12,65
P6I282169,Dogxone,Analgesic,12,350
W6V203755,Minutezepam,Cardiovascular,12,200
D36F100371,Customerol,Diuretic,12,75
D97B482612,Arrivezepam,Anticonvulsant,12,60
F43P966343,Bluestatin,MuscleRelaxant,12,550
K43E315331,Herselfzepam,Anticoagulant,12,90
I28A265124,Doorin,Steroid,12,600
W4D473873,Elsecillin,Antihistamine,12,500
L56O641877,Headol,Anticonvulsant,12,650
W36K856844,Languagein,Antihistamine,12,400
P93O277632,Seniorcillin,Antipsychotic,12,50
D89H760049,Suggestzepam,Anticonvulsant,12,500
O47A942481,Processcillin,Respiratory,12,500
F34F217925,Thexone,Antibiotic,12,60
N22K153405,Workercillin,Anticonvulsant,12,300
J55M762502,Findzepam,MuscleRelaxant,12,550
G35X434963,Dropxone,Antipyretic,12,600
K6J780085,Hotxone,Antipyretic,12,115
W34G394237,Thoughin,Analgesic,12,115
D76A83686,Readstatin,Analgesic,12,400
T10K447410,Severalstatin,Anticonvulsant,12,105
H75Z578719,Treatstatin,Steroid,12,110
J41M190888,Racevir,Analgesic,12,300
W90O915324,Lastxone,Antidepressant,12,350
A80O625854,Hitzepam,Antidepressant,12,75
A73Z693285,Shouldervir,Steroid,12,500
B24F948884,Weekvir,Antihypertensive,12,135
R6B877639,Ratherzepam,Anti-inflammatory,12,120
D77W853449,Centralzepam,Vaccine,12,550
F14Y818238,Relatezepam,Antibiotic,12,550
M30W835181,Somethingxone,Anticoagulant,12,100
L30F339951,Termol,Steroid,12,140
C11V407425,Floorcillin,Anticoagulant,12,550
N24H590318,Designxone,Antihypertensive,12,65
R69W777763,Mightin,Anti-inflammatory,12,550
R34P617758,Eyein,Antipsychotic,12,450
N63D696921,Detailvir,MuscleRelaxant,12,300
G40A288565,Capitalzepam,Vaccine,12,150
Y84O429798,Nonein,Vaccine,12,105
D77J15191,Arguevir,Cardiovascular,12,500
J84M764746,Evidencexone,Steroid,12,100
V66F450872,Greatzepam,Antibiotic,12,75
A8O96633,Animalstatin,Cardiovascular,12,600
Y56E75035,Verystatin,Vitamin,12,550
T7R956830,Theoryvir,Antipyretic,12,100
S41W416954,Thoughtvir,Antihistamine,12,250
C58S30029,Surein,Antibiotic,12,75
Z94T549319,Membervir,Steroid,12,500
M76R70732,Stillvir,Vaccine,12,550
P46X426174,Effortxone,Vitamin,12,250
G82D844099,Yearcillin,Steroid,12,600
D74V216325,Fewol,MuscleRelaxant,12,550
K72P383295,Deepol,MuscleRelaxant,12,500
S77E130841,Carcillin,Antifungal,12,450
I33X556867,Choosecillin,Analgesic,12,650
C37W113796,Rightzepam,Antifungal,12,80
D76O40353,Facezepam,Steroid,12,150
D98R356874,Throughol,Antihistamine,12,115
N14L281891,Readyol,Antidepressant,12,75
K40E203738,Owncillin,Respiratory,12,105
Q19T193055,Warstatin,Antipsychotic,12,200
M4W231359,Reflectin,Anticoagulant,12,650
H98F540856,Healthzepam,Antibiotic,12,55
C6D97174,Majorityxone,Steroid,12,600
Y12P238350,Littlein,Antifungal,12,90
E78L815640,Strategyol,Anticonvulsant,12,65
H6B360593,Sincein,Steroid,12,80
A37N360779,Itselfol,Antidepressant,12,550
O32I678041,Bluexone,Anti-inflammatory,12,80
D99O836246,Quicklystatin,Antidepressant,12,75
K97V551541,Dayol,Antihistamine,12,200
R48H963357,Walkstatin,MuscleRelaxant,12,400
T86T847195,Streetxone,Cardiovascular,12,600
C16Y448780,Guesszepam,Antihypertensive,12,400
B97E287039,Expertstatin,Antipsychotic,12,55
T89U57256,Ratein,MuscleRelaxant,12,140
O14M762733,Offerstatin,Diuretic,12,400
I22Y468648,Spacevir,Vitamin,12,300
W8C706761,Resourcezepam,Antidepressant,12,500
W96S699900,Moneyzepam,Antihistamine,12,300
W79D951972,Cutxone,Vitamin,12,650
E44Q196099,Finallyzepam,MuscleRelaxant,12,120
Y64O87098,Numberxone,Antiviral,12,300
B69W511647,Modelxone,Antihistamine,12,650
R97P819868,Usexone,Antipyretic,12,80
M94H274700,Downcillin,Anticoagulant,12,150
L68L225692,Partnerin,Anti-inflammatory,12,250
X21H509498,Lesszepam,Analgesic,12,110
W14E589543,Personalzepam,Vitamin,12,250
M71Y486367,Newvir,Antiviral,12,70
D4Z613776,Variousin,Anticoagulant,12,650
R58K303360,Warzepam,Antidepressant,12,110
G2B95651,Heavyvir,Respiratory,12,115
D4F806899,Figurecillin,Antidepressant,12,350
F50N356130,Benefitstatin,Antihypertensive,12,450
E41C328052,Travelzepam,Respiratory,12,450
W61P129823,Supportcillin,Analgesic,12,90
Z58J300937,Arguezepam,Anticonvulsant,12,100
F33P933337,Lesszepam,Anti-inflammatory,12,600
X74V218529,Avoidvir,Steroid,12,500
A68U726402,Whichvir,Cardiovascular,12,200
H75P696236,Howol,Respiratory,12,450
I11F327033,Pmxone,Antipsychotic,12,550
C40C26096,Yourselfcillin,Respiratory,12,350
P8S602060,Currentol,Anticonvulsant,12,400
R44C260174,Myxone,Vitamin,12,95
X60J230875,Billionzepam,MuscleRelaxant,12,550
J45I427213,Taxin,Immunosuppressant,12,500
K90F633707,Trialvir,Cardiovascular,12,60
O60Q503479,Northol,Anticoagulant,12,75
L13B168444,Quitecillin,Respiratory,12,650
R36E423747,Tooin,Anticonvulsant,12,120
O10F694559,Matterxone,Vitamin,12,65
W29G140767,Partstatin,Vaccine,12,300
U83F246351,Mrcillin,Analgesic,12,110
A70H906952,Benefitzepam,MuscleRelaxant,12,55
F53S99753,Congressxone,Antipsychotic,12,65
T56H732139,Edgestatin,Antiviral,12,60
I0B550799,Paintingol,Anticonvulsant,12,150
H54Q648814,Linevir,Antiviral,12,400
Z52A35128,Figurein,Antiviral,12,550
A2O240015,Turnvir,Diuretic,12,350
K40G123539,Activitycillin,Antipyretic,12,250
M79Q296328,Seasonol,Antipsychotic,12,550
G7L889499,Attackstatin,Antifungal,12,300
M34U458474,Westernol,Antifungal,12,300
J63O16779,Mattervir,Antipyretic,12,300
P3R268381,Namevir,Antidepressant,12,450
E87N546010,Sizexone,Antibiotic,12,650
A9B330488,Marriagezepam,Steroid,12,90
P56I201195,Concernzepam,Diuretic,12,90
Z71F204732,Educationol,MuscleRelaxant,12,300
N47V224458,Preparecillin,Anti-inflammatory,12,140
G65R494583,Generalstatin,Steroid,12,500
H76W788778,Reducexone,Antipyretic,12,80
D3T150474,Littlezepam,Diuretic,12,500
N48Q18644,Organizationol,Antidepressant,12,115
U49L188830,Earlyvir,Antifungal,12,300
B22A453119,Sportxone,Antipyretic,12,650
B22C242895,Foodvir,Antihistamine,12,250
Z1F592204,Businessin,Antidepressant,12,600
W36O272322,Bringxone,Antifungal,12,85
H76I639658,Abovestatin,Respiratory,12,105
L64C190379,Timexone,Vaccine,12,95
B87N596588,Peoplexone,Antibiotic,12,550
V46H517953,Acrossin,Antipyretic,12,350
L73M694897,Sortxone,Antidepressant,12,70
R92C698693,Ownstatin,Vaccine,12,600
E2S921649,Importantstatin,Analgesic,12,300
Q67B109310,Decadestatin,Antihistamine,12,400
M83O122960,Seestatin,Immunosuppressant,12,120
A89H296422,Democratol,Antiviral,12,75
O48O391947,Reflectzepam,Antiviral,12,65
Z98G910785,Allowzepam,Steroid,12,120
C52T172674,Directorxone,Antihypertensive,12,150
N48T915873,Availableol,Anticonvulsant,12,130
D28J780925,Itscillin,Antihistamine,12,150
J92B215186,Windowzepam,Antipyretic,12,450
S87L298538,Redzepam,Respiratory,12,110
X49G446284,Todayin,Cardiovascular,12,85
R71Y944967,Thinkxone,Vaccine,12,95
J12F175690,Beautifulcillin,Respiratory,12,130
X79V463261,Variousol,Vitamin,12,115
P99U516246,Centerstatin,Vitamin,12,250
T35S640174,Agecillin,Analgesic,12,200
Z68R11923,Protectzepam,Anticoagulant,12,650
D49Y16108,Lotxone,MuscleRelaxant,12,110
F5D499291,Mattervir,Antibiotic,12,450
W89D709982,Churchcillin,Cardiovascular,12,300
P9G168,Thosezepam,Respiratory,12,550
W46L116722,Moviezepam,Immunosuppressant,12,75
Y98Z847514,Learnstatin,Anticonvulsant,12,500
Q4I393572,Careerstatin,Antidepressant,12,85
A15G561834,Radiostatin,Anticoagulant,12,90
A95J934607,Knowledgeol,Analgesic,12,300
P77A313079,Growin,Antipsychotic,12,65
I78S957780,Allowol,Antipyretic,12,500
H38Y980931,Sidevir,Respiratory,12,400
C84O129889,Frontol,Anti-inflammatory,12,120
R27W343424,Planin,Anticoagulant,12,500
T33P619082,Acrossxone,Anti-inflammatory,12,95
F77V56899,Findvir,Vitamin,12,550
V9S354167,Springzepam,Anticonvulsant,12,600
Q18W792616,Althoughcillin,Antiviral,12,550
I46J182293,Offercillin,Antibiotic,12,100
B93L861687,Veryzepam,Antidepressant,12,90
A56W343496,Generalvir,Respiratory,12,250
C17R782965,Becausein,Respiratory,12,650
J82L961975,Aboutvir,Steroid,12,350
I3M671008,Writerxone,Cardiovascular,12,400
V87P845085,Sportol,Anticonvulsant,12,85
V81B498272,Cupstatin,Antihypertensive,12,150
U59Q569564,Oncein,Vitamin,12,250
B60J210101,Majorityvir,Analgesic,12,600
W33U401852,Levelin,Anticonvulsant,12,300
V19V704960,Toughxone,Cardiovascular,12,400
W39O361087,Successin,MuscleRelaxant,12,300
T15J573667,Springin,MuscleRelaxant,12,75
T76V209587,Discussionstatin,Antifungal,12,600
V1H692309,Heavyol,Antipsychotic,12,150
D47I679326,Setxone,Anticoagulant,12,300
X24J705487,Cupcillin,Antipyretic,12,250
X23O253658,Civilol,Antidepressant,12,650
G2W870642,Claimzepam,Analgesic,12,650
X6N397280,Totalzepam,Vitamin,12,100
N65V806680,Arguecillin,Vaccine,12,120
W37Y685546,Organizationol,Vaccine,12,500
S90N49226,Groupxone,Antidepressant,12,650
D86Q261218,Writerol,Antiviral,12,250
P87V660335,Thoughstatin,Anti-inflammatory,12,85
X85P497188,Throughvir,Anticoagulant,12,450
E7R643600,Hopezepam,Antihypertensive,12,110
A41R811165,Policyol,Respiratory,12,300
J81C199680,Justcillin,Antipsychotic,12,70
K59U4175,Towardcillin,Vaccine,12,85
C81F34617,Prettyvir,Analgesic,12,550
W22I454937,Couplecillin,Antihypertensive,12,70
F87U638813,Existxone,Antifungal,12,105
P10J942476,Collegexone,Cardiovascular,12,120
C13C957649,Rightin,Anticoagulant,12,80
X72N368489,Overin,Anticonvulsant,12,450
F10X224464,Bankvir,Antidepressant,12,140
F65F808780,Hitstatin,Anti-inflammatory,12,250
N68I270078,Muchxone,Antipyretic,12,300
M60D926022,Rulevir,Antidepressant,12,350
P78C655258,Livevir,Vaccine,12,85
N74F39832,Paystatin,MuscleRelaxant,12,300
R44T830862,Tradecillin,Cardiovascular,12,600
Z88V743515,Boxvir,Antihistamine,12,250
S77D931232,Expectin,Antidepressant,12,110
U0M530293,Treestatin,Vaccine,12,600
L89G51661,Responsibilityxone,Anticonvulsant,12,350
O64S615284,Dozepam,Antipsychotic,12,600
X67X895524,Generationzepam,Respiratory,12,100
S73J574372,Sensevir,Cardiovascular,12,75
Y79F203416,Dealzepam,Steroid,12,400
G11D751560,Seatin,Steroid,12,90
H65R663602,Workcillin,Anticoagulant,12,500
Y17O911006,Programvir,Antihypertensive,12,95
M86M602208,Rememberol,Antihypertensive,12,110
U47M810265,Executivexone,Anticoagulant,12,100
D38F579731,Healthcillin,Antipyretic,12,80
K55J360434,Yeahvir,Antibiotic,12,300
N27M430867,Mediaxone,Antipyretic,12,115
V4A860289,Canol,Vaccine,12,450
V63Z890619,Mevir,Analgesic,12,75
A6K816191,Thecillin,Antiviral,12,200
J85S887821,Lateol,Antidepressant,12,200
W81W673794,Tellstatin,Diuretic,12,200
O34Y462775,Roomvir,Vitamin,12,120
G28V649945,Culturalcillin,Respiratory,12,65
C89Z50026,Resourceol,Antipyretic,12,50
C98H338081,Lowzepam,Steroid,12,450
S62O514733,Conferencevir,Antipsychotic,12,110
O49N19944,Nearzepam,Steroid,12,100
V68R373636,Hundredstatin,Analgesic,12,300
T85F44786,Likestatin,Respiratory,12,200
M68K45494,Friendol,Anticonvulsant,12,75
C86Y126419,Democratxone,Cardiovascular,12,500
W78Q874330,Startvir,Vaccine,12,120
P16U23108,Movezepam,Antifungal,12,70
A13Q188557,Memberin,Anticoagulant,12,300
R72R807678,Opportunityin,Vitamin,12,95
J18A883707,Northxone,Diuretic,12,200
J62X911522,Energyvir,MuscleRelaxant,12,120
J73L626981,Twool,Respiratory,12,70
Q68Y527265,Statementxone,Immunosuppressant,12,85
S18B885164,Administrationzepam,Antiviral,12,90
P37R681726,Nationol,Antibiotic,12,110
F64H530279,Fearcillin,Antihistamine,12,650
T27F575180,Foodstatin,Antifungal,12,350
T57J606397,Yeahvir,Vaccine,12,200
Z11I31903,Sinceol,MuscleRelaxant,12,400
J40Q68032,Dinnerol,Cardiovascular,12,300
J60O250441,Moneyzepam,Antihypertensive,12,400
O37H950414,Campaignin,Cardiovascular,12,150
G91W626958,Groundstatin,Vitamin,12,300
U70L110832,Nationalvir,Anti-inflammatory,12,600
L31G100588,Numbervir,MuscleRelaxant,12,350
B78D604727,Chancecillin,Antibiotic,12,450
D88I756834,Thosezepam,Analgesic,12,400
V44L484849,Suggeststatin,Anticonvulsant,12,350
E3L61921,Sometimesin,Immunosuppressant,12,500
Z7N398439,Generationin,Antihistamine,12,450
Y44M221404,Reasonstatin,Antipsychotic,12,400
O50B966641,Messagestatin,Antipyretic,12,105
T92N930702,Thosexone,Antibiotic,12,120
D23Q5775,Sellstatin,Immunosuppressant,12,115
W54V354966,Knowvir,Respiratory,12,500
X50M589372,Forxone,Anti-inflammatory,12,95
S7I150672,Backvir,Antihypertensive,12,80
U77U447312,Healthvir,Antihistamine,12,95
J38E357382,Variousxone,Vitamin,12,100
M14G664709,Duringvir,Immunosuppressant,12,300
F94L993690,Meol,Diuretic,12,95
F86R363584,Understandzepam,Diuretic,12,115
R92G26666,Checkstatin,Antidepressant,12,140
U22L699583,Blackvir,Anticonvulsant,12,45
S24H38316,Startvir,Diuretic,12,75
Z86C499428,Oldstatin,Antiviral,12,115
Q57R297795,Valuestatin,Antipsychotic,12,300
V54A357436,Minutevir,Antidepressant,12,110
I44P19150,Withoutin,Anticonvulsant,12,150
S69E730021,Thatvir,Diuretic,12,400
Q98K452678,Simplecillin,Analgesic,12,300
H49Z788639,Processin,Antihypertensive,12,650
D20J840136,Securityin,Diuretic,12,200
S19A639593,Elseol,Antibiotic,12,70
U75H502783,Actionzepam,Anticoagulant,12,100
L76O84450,Studentstatin,Antibiotic,12,100
Z59W69541,Nowvir,Antidepressant,12,105
E90V848261,Decisionol,Vitamin,12,500
K20H922234,Roomol,Cardiovascular,12,80
A95L869252,Reasonzepam,Vaccine,12,400
B93K265139,Culturevir,Antibiotic,12,95
E31Y583834,Reachvir,Antifungal,12,450
A1L239433,Thinkzepam,Antibiotic,12,70
L34Y863294,Actionzepam,Immunosuppressant,12,300
L92L661390,Whichin,Antihypertensive,12,400
C82P522266,Unitin,Diuretic,12,120
P62P523757,Agentol,Antifungal,12,650
I96H110092,Respondstatin,Steroid,12,650
S82L617624,Alreadyin,Analgesic,12,300
B37V406807,Actzepam,Antipsychotic,12,85
V11I781049,Budgetzepam,Respiratory,12,300
B97E284158,Operationzepam,Antiviral,12,300
Y6G327756,Taskcillin,Antiviral,12,450
U45C192697,Hitxone,Vitamin,12,75
Q76Z10337,Goodstatin,Antihistamine,12,300
T67T894384,Subjectvir,Antihypertensive,12,650
Z84B138536,Candidatestatin,Vaccine,12,70
J87K665911,Employeestatin,Vitamin,12,450
Y63C75759,Fatherxone,Analgesic,12,600
T35E354805,Playstatin,Anticoagulant,12,90
T74H221656,Springzepam,Analgesic,12,90
A40Z887502,Standardvir,Antihistamine,12,300
P5I721342,Ifzepam,Diuretic,12,115
D99D172006,Coachxone,Steroid,12,95
Y56H261834,Quicklyol,Diuretic,12,450
T12R334513,Attorneycillin,Antipyretic,12,120
T39V162263,Picturecillin,Steroid,12,70
R62A374243,Alreadyxone,Vitamin,12,90
E71F373395,Formin,Anticonvulsant,12,450
I70Z102655,Thosecillin,Antiviral,12,65
M32N19364,Reallyin,Antiviral,12,300
O78C848845,Specialin,Anti-inflammatory,12,400
O30N948938,Ratherin,Antipyretic,12,600
E32G510727,Singleol,Anti-inflammatory,12,200
T8F934793,Shecillin,MuscleRelaxant,12,450
T51K399830,Generalin,Vaccine,12,150
P38L247668,Majorityin,Anticonvulsant,12,80
Z58O289791,Policexone,Antipsychotic,12,250
D24P116004,Suddenlyvir,Steroid,12,600
K6G943298,Flystatin,Anticoagulant,12,400
G51N772980,Placecillin,Antipsychotic,12,600
O90Q907046,Actol,Analgesic,12,70
B59W486259,Backxone,Antihypertensive,12,70
Y65H627649,Leastcillin,Antihistamine,12,400
M6R471175,Evidencezepam,Diuretic,12,85
L69C648857,Buildingvir,Antihistamine,12,250
K71V422117,Whilecillin,Antipyretic,12,85
L47A942704,Insidezepam,Anticonvulsant,12,110
S63Z440137,Officerin,Anticoagulant,12,50
F32K782004,Samezepam,Antifungal,12,350
T22C420226,Preparezepam,Anticoagulant,12,500
Y56O895174,Teachin,Anticoagulant,12,300
V91N614426,Pickzepam,Immunosuppressant,12,150
F49E811263,Meetingol,Vaccine,12,55
J15D676223,Scientistvir,MuscleRelaxant,12,650
